order_id,customer_id,order_date,shipped_date,delivered_date,processing_days,delivery_days,promised_delivery_days,actual_delivery_days,delivery_delay_days,delivery_met_promise,product_category,product_price_mxn,product_weight_kg,quantity,total_amount_mxn,shipping_carrier,shipping_tier,shipping_cost_mxn,distance_km,shipping_type,customer_state,customer_region,customer_age_group,customer_loyalty_months,purchase_frequency,is_urban,payment_method,transaction_status,payment_installments,sales_channel,platform_name,is_peak_season,customer_delivery_rating,delivery_issue,shipping_cost_to_price_ratio,is_frequent_customer,is_loyal_customer,high_value_order
ECOMMX-2024-00203,CUST-80231,2025-12-03 07:24:45,2025-12-06 07:24:45,2025-12-13 07:24:45,3,7,4,7,3,0,Electrónicos,7823.85,1.02,3,23669.51,Estafeta,Estándar,197.96,211.0,regional,Tlaxcala,Centro,35-44,0.0,3,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,4,Retraso,0.0253,0,0,1
ECOMMX-2024-00204,CUST-27071,2025-12-23 19:20:54,2025-12-26 19:20:54,2026-01-08 19:20:54,3,13,6,13,7,0,Moda y Accesorios,1980.21,0.89,2,4238.11,Estafeta,Estándar,277.69,484.0,nacional,Sonora,Norte,25-34,21.0,3,0,Tarjeta de Crédito,En revisión,1,Marketplace,Liverpool,1,2,Ninguno,0.1402,0,1,0
ECOMMX-2024-00205,CUST-57816,2025-11-13 07:29:58,2025-11-14 07:29:58,2025-11-28 07:29:58,1,14,8,14,6,0,Electrónicos,22429.76,2.1,2,45032.05,Correos de México,Estándar,172.53,240.0,regional,Tlaxcala,Centro,35-44,12.0,6,1,Tarjeta de Crédito,En revisión,1,Marketplace,Amazon México,1,2,Retraso,0.0077,1,0,1
ECOMMX-2024-00206,CUST-75035,2025-12-22 14:30:07,2025-12-23 14:30:07,2025-12-26 14:30:07,1,3,1,3,2,0,Electrónicos,7377.42,2.36,2,15624.02,DHL,Express,869.18,1443.0,nacional,Coahuila,Norte,25-34,19.0,1,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,1,3,Ninguno,0.1178,0,1,1
ECOMMX-2024-00207,CUST-63933,2025-10-17 11:11:50,2025-10-19 11:11:50,2025-10-20 11:11:50,2,1,3,1,-2,1,Hogar y Jardín,8111.48,3.74,5,40849.38,FedEx,Estándar,291.98,272.0,regional,Tlaxcala,Centro,35-44,10.0,2,1,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,0,4,Ninguno,0.036,0,0,1
ECOMMX-2024-00208,CUST-68219,2025-12-15 19:46:02,2025-12-16 19:46:02,2025-12-29 19:46:02,1,13,8,13,5,0,Moda y Accesorios,4598.52,1.15,4,18543.55,Correos de México,Estándar,149.47,167.0,regional,Puebla,Centro,25-34,16.0,4,1,Tarjeta de Crédito,Rechazada,1,Marketplace,Amazon México,1,2,Ninguno,0.0325,1,1,1
ECOMMX-2024-00209,CUST-40992,2025-08-13 15:37:24,2025-08-16 15:37:24,2025-08-24 15:37:24,3,8,7,8,1,0,Moda y Accesorios,1565.77,1.52,3,4941.69,Redpack,Estándar,244.38,919.0,nacional,Sonora,Norte,25-34,10.0,4,1,Efectivo (OXXO),Autorizada,1,Marketplace,Coppel,0,4,Ninguno,0.1561,1,0,0
ECOMMX-2024-00210,CUST-73052,2025-08-25 08:52:54,2025-08-26 08:52:54,2025-08-28 08:52:54,1,2,2,2,0,1,Electrónicos,12011.3,2.24,2,24170.35,Estafeta,Estándar,147.75,15.0,local,Ciudad de México,Centro,25-34,0.0,0,0,PayPal,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.0123,0,0,1
ECOMMX-2024-00211,CUST-87655,2025-05-18 14:35:38,2025-05-20 14:35:38,2025-05-30 14:35:38,2,10,6,10,4,0,Libros y Educación,221.86,2.38,3,963.68,Estafeta,Estándar,298.1,392.0,nacional,Oaxaca,Sur,35-44,4.0,2,1,Tarjeta de Crédito,Rechazada,1,Marketplace,Coppel,1,3,Ninguno,1.3436,0,0,0
ECOMMX-2024-00212,CUST-84768,2025-10-31 20:22:32,2025-11-02 20:22:32,2025-11-09 20:22:32,2,7,6,7,1,0,Moda y Accesorios,3990.67,1.64,4,16229.98,Estafeta,Estándar,267.3,941.0,nacional,Sonora,Norte,55+,15.0,3,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Amazon México,0,3,Ninguno,0.067,0,1,1
ECOMMX-2024-00213,CUST-68316,2025-01-27 11:15:43,2025-01-29 11:15:43,2025-02-03 11:15:43,2,5,2,5,3,0,Electrónicos,17980.66,4.35,5,90435.47,Estafeta,Express,532.17,184.0,regional,Tlaxcala,Centro,35-44,4.0,3,1,Tarjeta de Crédito,Rechazada,1,Marketplace,Mercado Libre,0,3,Paquete dañado,0.0296,0,0,1
ECOMMX-2024-00214,CUST-51573,2025-10-13 06:34:31,2025-10-14 06:34:31,2025-10-18 06:34:31,1,4,1,4,3,0,Electrónicos,6696.19,1.77,1,7576.58,DHL,Express,880.39,409.0,nacional,Colima,Occidente,35-44,16.0,1,0,Tarjeta de Débito,En revisión,1,Marketplace,Walmart,0,2,Ninguno,0.1315,0,1,1
ECOMMX-2024-00215,CUST-55829,2025-06-17 15:25:05,2025-06-18 15:25:05,2025-06-21 15:25:05,1,3,4,3,-1,1,Hogar y Jardín,12939.82,5.85,5,65252.6,UPS,Estándar,553.5,438.0,nacional,Baja California,Norte,18-24,0.0,3,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.0428,0,0,1
ECOMMX-2024-00216,CUST-92340,2025-12-10 02:37:31,2025-12-11 02:37:31,2025-12-14 02:37:31,1,3,3,3,0,1,Moda y Accesorios,2804.52,0.41,3,8812.72,DHL,Estándar,399.16,888.0,nacional,Colima,Occidente,25-34,17.0,3,0,Tarjeta de Crédito,Autorizada,3,D2C,Sitio Web Propio,1,5,Ninguno,0.1423,0,1,1
ECOMMX-2024-00217,CUST-10532,2025-12-17 01:24:58,2025-12-19 01:24:58,2025-12-25 01:24:58,2,6,3,6,3,0,Deportes,3967.68,2.08,3,12362.97,DHL,Estándar,459.93,325.0,nacional,Nayarit,Occidente,25-34,25.0,3,1,Transferencia,Autorizada,1,Marketplace,Mercado Libre,1,2,Entregado en lugar equivocado,0.1159,0,1,1
ECOMMX-2024-00218,CUST-32725,2025-04-26 06:05:50,2025-04-27 06:05:50,2025-05-01 06:05:50,1,4,4,4,0,1,Moda y Accesorios,2003.34,0.67,1,2373.46,FedEx,Estándar,370.12,914.0,nacional,Sinaloa,Occidente,18-24,2.0,3,1,Tarjeta de Crédito,Autorizada,18,Marketplace,Mercado Libre,0,4,Ninguno,0.1848,0,0,0
ECOMMX-2024-00219,CUST-82956,2025-03-06 05:26:26,2025-03-07 05:26:26,2025-03-11 05:26:26,1,4,5,4,-1,1,Salud y Belleza,285.0,1.28,4,1314.41,Redpack,Estándar,174.41,264.0,regional,México,Centro,55+,60.0,0,1,Efectivo (OXXO),Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.612,0,1,0
ECOMMX-2024-00220,CUST-27202,2025-12-20 19:08:14,2025-12-21 19:08:14,2025-12-26 19:08:14,1,5,3,5,2,0,Salud y Belleza,762.16,0.36,2,1917.05,DHL,Estándar,392.73,593.0,nacional,Nayarit,Occidente,35-44,3.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,1,5,Ninguno,0.5153,0,0,0
ECOMMX-2024-00221,CUST-45721,2025-04-27 18:24:34,2025-04-28 18:24:34,2025-05-01 18:24:34,1,3,2,3,1,0,Electrónicos,12910.34,2.91,3,39079.18,DHL,Estándar,348.16,263.0,regional,San Luis Potosí,Centro,35-44,0.0,3,0,Efectivo (OXXO),En revisión,1,Marketplace,Mercado Libre,0,3,Ninguno,0.027,0,0,1
ECOMMX-2024-00222,CUST-25216,2024-12-27 17:19:04,2024-12-28 17:19:04,2025-01-03 17:19:04,1,6,3,6,3,0,Electrónicos,14358.54,2.76,3,43480.81,DHL,Estándar,405.19,727.0,nacional,Tamaulipas,Norte,25-34,21.0,1,0,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,1,2,Ninguno,0.0282,0,1,1
ECOMMX-2024-00223,CUST-67527,2025-03-14 19:22:32,2025-03-15 19:22:32,2025-03-22 19:22:32,1,7,6,7,1,0,Moda y Accesorios,4812.86,1.31,1,5098.08,Estafeta,Estándar,285.22,1119.0,nacional,Colima,Occidente,25-34,14.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,0,3,Ninguno,0.0593,0,1,1
ECOMMX-2024-00224,CUST-95131,2025-03-04 01:42:29,2025-03-05 01:42:29,2025-03-11 01:42:29,1,6,5,6,1,0,Libros y Educación,1926.01,1.63,1,2379.5,Redpack,Express,453.49,536.0,nacional,Tamaulipas,Norte,35-44,18.0,5,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Amazon México,0,4,Ninguno,0.2355,1,1,0
ECOMMX-2024-00225,CUST-81796,2025-03-13 23:43:18,2025-03-14 23:43:18,2025-03-20 23:43:18,1,6,5,6,1,0,Libros y Educación,62.06,2.47,2,327.64,Redpack,Estándar,203.52,51.0,regional,Morelos,Centro,18-24,24.0,3,0,Tarjeta de Crédito,Rechazada,1,Marketplace,Mercado Libre,0,5,Ninguno,3.2794,0,1,0
ECOMMX-2024-00226,CUST-67395,2025-05-26 06:01:19,2025-05-27 06:01:19,2025-06-02 06:01:19,1,6,6,6,0,1,Hogar y Jardín,3563.46,8.61,2,7599.27,Estafeta,Estándar,472.35,551.0,nacional,Campeche,Península,18-24,0.0,1,0,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,1,5,Ninguno,0.1326,0,0,1
ECOMMX-2024-00227,CUST-77516,2025-11-24 11:05:47,2025-11-25 11:05:47,2025-12-03 11:05:47,1,8,2,8,6,0,Moda y Accesorios,2637.38,1.71,4,11312.09,UPS,Express,762.57,1485.0,nacional,Veracruz,Sur,25-34,3.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,1,3,Retraso,0.2891,0,0,1
ECOMMX-2024-00228,CUST-43245,2025-05-04 16:06:16,2025-05-06 16:06:16,2025-05-29 16:06:16,2,23,10,23,13,0,Salud y Belleza,893.08,2.26,4,4040.77,Correos de México,Express,468.45,1289.0,nacional,Jalisco,Occidente,35-44,9.0,5,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,1,2,Ninguno,0.5245,1,0,0
ECOMMX-2024-00229,CUST-88255,2025-07-11 13:59:26,2025-07-12 13:59:26,2025-07-18 13:59:26,1,6,4,6,2,0,Deportes,3513.92,1.07,2,7527.37,Estafeta,Express,499.53,1327.0,nacional,Jalisco,Occidente,35-44,0.0,3,1,Tarjeta de Crédito,Autorizada,12,Marketplace,Coppel,0,3,Ninguno,0.1422,0,0,1
ECOMMX-2024-00230,CUST-73732,2025-07-25 10:02:56,2025-07-26 10:02:56,2025-07-27 10:02:56,1,1,2,1,-1,1,Electrónicos,9738.84,2.45,5,49013.42,DHL,Estándar,319.22,126.0,regional,Querétaro,Centro,25-34,44.0,3,0,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,5,Retraso,0.0328,0,1,1
ECOMMX-2024-00231,CUST-99289,2025-07-03 05:24:46,2025-07-04 05:24:46,2025-07-10 05:24:46,1,6,6,6,0,1,Salud y Belleza,1868.08,2.76,5,9642.16,Estafeta,Estándar,301.76,1138.0,nacional,Sinaloa,Occidente,55+,28.0,1,1,Tarjeta de Crédito,En revisión,1,Marketplace,Mercado Libre,0,4,Ninguno,0.1615,0,1,1
ECOMMX-2024-00232,CUST-31039,2025-04-11 21:34:25,2025-04-12 21:34:25,2025-04-15 21:34:25,1,3,4,3,-1,1,Electrónicos,16200.11,1.24,2,32759.73,UPS,Estándar,359.51,1375.0,nacional,Coahuila,Norte,25-34,8.0,2,1,Efectivo (OXXO),Autorizada,1,Marketplace,Walmart,0,5,Ninguno,0.0222,0,0,1
ECOMMX-2024-00233,CUST-42000,2025-04-18 19:49:51,2025-04-19 19:49:51,2025-04-21 19:49:51,1,2,1,2,1,0,Moda y Accesorios,2987.42,1.03,5,15770.22,DHL,Express,833.12,1042.0,nacional,Aguascalientes,Occidente,25-34,9.0,2,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.2789,0,0,1
ECOMMX-2024-00234,CUST-11203,2025-03-08 21:07:58,2025-03-09 21:07:58,2025-03-14 21:07:58,1,5,5,5,0,1,Libros y Educación,1723.5,0.68,3,5252.07,Correos de México,Estándar,81.57,45.0,local,Ciudad de México,Centro,25-34,34.0,3,0,Tarjeta de Débito,Rechazada,1,Marketplace,Amazon México,0,5,Ninguno,0.0473,0,1,1
ECOMMX-2024-00235,CUST-14552,2025-06-22 15:18:58,2025-06-25 15:18:58,2025-06-27 15:18:58,3,2,3,2,-1,1,Moda y Accesorios,461.56,1.23,1,843.51,DHL,Estándar,381.95,1437.0,nacional,Nuevo León,Norte,55+,6.0,0,0,Tarjeta de Crédito,Autorizada,18,Marketplace,Amazon México,0,5,Ninguno,0.8275,0,0,0
ECOMMX-2024-00236,CUST-53730,2025-05-23 11:57:50,2025-05-26 11:57:50,2025-06-17 11:57:50,3,22,12,22,10,0,Moda y Accesorios,3329.22,0.18,4,13493.49,Correos de México,Estándar,176.61,657.0,nacional,Chiapas,Sur,35-44,14.0,1,0,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,1,2,Ninguno,0.053,0,1,1
ECOMMX-2024-00237,CUST-87018,2025-02-08 16:24:10,2025-02-10 16:24:10,2025-02-21 16:24:10,2,11,12,11,-1,1,Hogar y Jardín,9551.83,8.38,2,19506.93,Correos de México,Estándar,403.27,1185.0,nacional,Sonora,Norte,45-54,17.0,0,1,PayPal,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.0422,0,1,1
ECOMMX-2024-00238,CUST-31612,2025-11-01 18:40:27,2025-11-02 18:40:27,2025-11-10 18:40:27,1,8,4,8,4,0,Electrónicos,9483.91,4.27,5,47853.61,FedEx,Estándar,434.06,1247.0,nacional,Sonora,Norte,45-54,4.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,2,Retraso,0.0458,0,0,1
ECOMMX-2024-00239,CUST-13731,2025-04-29 17:46:23,2025-04-30 17:46:23,2025-05-05 17:46:23,1,5,6,5,-1,1,Moda y Accesorios,4776.59,0.5,3,14560.02,Estafeta,Estándar,230.25,748.0,nacional,Aguascalientes,Occidente,45-54,0.0,4,1,Efectivo (OXXO),En revisión,1,Marketplace,Mercado Libre,0,5,Ninguno,0.0482,1,0,1
ECOMMX-2024-00240,CUST-15221,2025-07-19 14:04:08,2025-07-22 14:04:08,2025-07-25 14:04:08,3,3,4,3,-1,1,Moda y Accesorios,161.27,1.97,2,713.51, FedEx,Estándar,390.97,475.0,nacional,Baja California Sur,Norte,25-34,13.0,3,1,Efectivo (OXXO),Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,2.4243,0,1,0
ECOMMX-2024-00241,CUST-16035,2025-07-28 21:12:50,2025-07-29 21:12:50,2025-08-03 21:12:50,1,5,6,5,-1,1,Moda y Accesorios,847.76,0.3,1,1076.72,Estafeta,Estándar,228.96,656.0,nacional,Veracruz,Sur,35-44,7.0,0,1,Tarjeta de Débito,Rechazada,1,Marketplace,Amazon México,0,4,Ninguno,0.2701,0,0,0
ECOMMX-2024-00242,CUST-57056,2025-08-17 01:40:35,2025-08-18 01:40:35,2025-08-19 01:40:35,1,1,2,1,-1,1,Moda y Accesorios,2359.5,1.79,1,2652.79,DHL,Estándar,293.29,148.0,regional,Tlaxcala,Centro,25-34,0.0,0,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,5,Retraso,0.1243,0,0,0
ECOMMX-2024-00243,CUST-35171,2025-06-02 20:11:25,2025-06-03 20:11:25,2025-06-07 20:11:25,1,4,4,4,0,1,Moda y Accesorios,3176.95,1.0,1,3391.25,Estafeta,Estándar,214.3,169.0,regional,Hidalgo,Centro,35-44,6.0,5,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Mercado Libre,0,5,Ninguno,0.0675,1,0,0
ECOMMX-2024-00244,CUST-61173,2025-06-27 02:39:12,2025-06-30 02:39:12,2025-07-05 02:39:12,3,5,6,5,-1,1,Libros y Educación,395.84,0.22,5,2218.12,Estafeta,Estándar,238.92,1226.0,nacional,Nayarit,Occidente,25-34,10.0,1,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,4,Ninguno,0.6036,0,0,0
ECOMMX-2024-00245,CUST-31040,2025-07-01 15:26:32,2025-07-04 15:26:32,2025-07-10 15:26:32,3,6,6,6,0,1,Moda y Accesorios,413.59,0.14,4,1877.23,Estafeta,Estándar,222.87,357.0,nacional,Guerrero,Sur,18-24,5.0,3,1,Tarjeta de Crédito,En revisión,1,Marketplace,Coppel,0,5,Ninguno,0.5389,0,0,0
ECOMMX-2024-00246,CUST-43298,2025-08-10 16:19:24,2025-08-11 16:19:24,2025-08-15 16:19:24,1,4,2,4,2,0,Deportes,5805.14,0.9,2,12029.69,Estafeta,Express,419.41,284.0,regional,Durango,Centro,35-44,60.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.0722,1,1,1
ECOMMX-2024-00247,CUST-53354,2025-01-27 23:45:42,2025-01-29 23:45:42,2025-02-05 23:45:42,2,7,6,7,1,0,Moda y Accesorios,246.87,1.21,2,782.87,Estafeta,Estándar,289.13,528.0,nacional,Nuevo León,Norte,35-44,5.0,0,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,3,Ninguno,1.1712,0,0,0
ECOMMX-2024-00248,CUST-75042,2025-04-19 16:01:02,2025-04-20 16:01:02,2025-04-28 16:01:02,1,8,8,8,0,1,Electrónicos,17332.56,1.42,5,86883.22,Paquetexpress,Estándar,220.42,349.0,nacional,Guanajuato,Occidente,35-44,10.0,1,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Mercado Libre,0,5,Ninguno,0.0127,0,0,1
DUPE-ECOMMX-2024-00248,CUST-75042,2025-04-19 16:01:02,2025-04-20 16:01:02,2025-04-28 16:01:02,1,8,8,8,0,1,Electrónicos,17332.56,1.42,5,86883.22,Paquetexpress,Estándar,220.42,349.0,nacional,Guanajuato,Occidente,35-44,10.0,1,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Mercado Libre,0,5,Ninguno,0.0127,0,0,1
ECOMMX-2024-00250,CUST-65881,2025-09-08 15:36:44,2025-09-10 15:36:44,2025-09-14 15:36:44,2,4,3,4,1,0,Libros y Educación,203.32,1.13,3,859.82,FedEx,Estándar,249.86,109.0,regional,Tlaxcala,Centro,25-34,39.0,4,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,1.2289,1,1,0
ECOMMX-2024-00251,CUST-72840,2025-01-27 19:40:45,2025-01-29 19:40:45,2025-02-01 19:40:45,2,3,3,3,0,1,Salud y Belleza,191.39,0.54,2,792.62,DHL,Estándar,409.84,582.0,nacional,Jalisco,Occidente,35-44,20.0,1,1,Tarjeta de Débito,En revisión,1,D2C,Sitio Web Propio,0,5,Ninguno,2.1414,0,1,0
ECOMMX-2024-00252,CUST-27387,2025-12-24 00:46:34,2025-12-27 00:46:34,2026-01-01 00:46:34,3,5,4,5,1,0,Juguetes y Bebés,389.47,0.62,1,600.19,Estafeta,Estándar,210.72,76.0,regional,Puebla,Centro,25-34,20.0,3,0,Tarjeta de Crédito,En revisión,1,Marketplace,Amazon México,1,3,Ninguno,0.541,0,1,0
ECOMMX-2024-00253,CUST-75259,2025-01-24 11:57:56,2025-01-26 11:57:56,2025-02-03 11:57:56,2,8,6,8,2,0,Hogar y Jardín,2751.32,13.21,1,3426.27,Estafeta,Estándar,674.95,996.0,nacional,baja california sur,Norte,35-44,1.0,2,1,Efectivo (OXXO),En revisión,1,Marketplace,Amazon México,0,4,Retraso,0.2453,0,0,0
ECOMMX-2024-00254,CUST-28526,2025-10-01 10:59:53,2025-10-02 10:59:53,2025-10-05 10:59:53,1,3,4,3,-1,1,Deportes,1064.13,0.45,4,4436.52,Estafeta,Estándar,180.0,64.0,regional,Durango,Centro,35-44,20.0,1,1,Tarjeta de Crédito,Autorizada,6,D2C,Sitio Web Propio,0,4,Ninguno,0.1692,0,1,0
ECOMMX-2024-00255,CUST-73122,2025-06-29 22:36:26,2025-06-30 22:36:26,2025-07-02 22:36:26,1,2,2,2,0,1,Salud y Belleza,406.81,1.62,1,718.43,DHL,Estándar,311.62,69.0,regional,Tlaxcala,Centro,18-24,4.0,1,0,Efectivo (OXXO),Autorizada,1,Marketplace,Walmart,0,5,Ninguno,0.766,0,0,0
ECOMMX-2024-00256,CUST-67551,2025-09-25 04:57:32,2025-09-26 04:57:32,2025-10-02 04:57:32,1,6,6,6,0,1,Hogar y Jardín,8010.88,8.8,10,80591.67,Estafeta,Estándar,482.87,1317.0,nacional,Baja California Sur,Norte,25-34,4.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,0,5,Ninguno,0.0603,0,0,1
ECOMMX-2024-00257,CUST-24924,2025-06-10 12:42:40,2025-06-12 12:42:40,2025-06-24 12:42:40,2,12,10,12,2,0,Electrónicos,10370.1,3.75,5,52436.31,Correos de México,Express,585.81,805.0,nacional,Baja California Sur,Norte,25-34,7.0,3,1,Tarjeta de Débito,En revisión,1,D2C,Sitio Web Propio,0,4,Ninguno,0.0565,0,0,1
ECOMMX-2024-00258,CUST-55553,2025-04-10 15:56:02,2025-04-11 15:56:02,2025-04-14 15:56:02,1,3,3,3,0,1,Electrónicos,32353.37,2.95,2,65120.26,DHL,Estándar,413.52,352.0,nacional,Tabasco,Sur,25-34,1.0,1,1,Tarjeta de Débito,Rechazada,1,Marketplace,Liverpool,0,5,Ninguno,0.0128,0,0,1
ECOMMX-2024-00259,CUST-13035,2025-11-28 07:22:43,2025-11-29 07:22:43,2025-12-14 07:22:43,1,15,12,15,3,0,Hogar y Jardín,9647.58,10.79,3,29453.83,Correos de México,Estándar,511.09,1462.0,nacional,Baja California,Norte,25-34,5.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,1,4,Entregado en lugar equivocado,0.053,0,0,1
ECOMMX-2024-00260,CUST-64207,2025-07-03 21:04:50,2025-07-05 21:04:50,2025-07-08 21:04:50,2,3,4,3,-1,1,Salud y Belleza,494.56,2.54,4,2218.54,Estafeta,Estándar,240.3,164.0,regional,Durango,Centro,35-44,2.0,3,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Mercado Libre,0,4,Ninguno,0.4859,0,0,0
ECOMMX-2024-00261,CUST-36768,2025-01-17 20:39:04,2025-01-18 20:39:04,2025-01-24 20:39:04,1,6,4,6,2,0,Salud y Belleza,1572.48,1.6,4,6818.98,Estafeta,Express,529.06,1149.0,nacional,Baja California,Norte,35-44,9.0,1,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.3364,0,0,1
ECOMMX-2024-00262,CUST-87223,2025-09-16 21:47:40,2025-09-17 21:47:40,2025-09-24 21:47:40,1,7,7,7,0,1,Moda y Accesorios,4485.93,1.09,4,18158.89,Redpack,Estándar,215.17,417.0,nacional,Tamaulipas,Norte,25-34,22.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,4,Ninguno,0.048,0,1,1
ECOMMX-2024-00263,CUST-95212,2025-03-29 04:59:02,2025-03-30 04:59:02,2025-04-04 04:59:02,1,5,4,5,1,0,Hogar y Jardín,1996.3,14.8,1,2741.77,FedEx,Estándar,745.47,666.0,nacional,Yucatán,Península,35-44,0.0,4,1,Efectivo (OXXO),Autorizada,1,Marketplace,Liverpool,0,5,Ninguno,0.3734,1,0,0
ECOMMX-2024-00264,CUST-44127,2025-04-08 18:51:09,2025-04-09 18:51:09,2025-04-15 18:51:09,1,6,4,6,2,0,Deportes,5844.86,0.44,3,17713.67,Estafeta,Estándar,179.09,255.0,regional,Hidalgo,Centro,25-34,2.0,3,1,Tarjeta de Débito,En revisión,1,D2C,Sitio Web Propio,0,5,Retraso,0.0306,0,0,1
ECOMMX-2024-00265,CUST-15420,2025-08-21 04:40:49,2025-08-22 04:40:49,2025-08-28 04:40:49,1,6,6,6,0,1,Deportes,,2.52,3,5714.5,Estafeta,Estándar,311.32,1084.0,nacional,Aguascalientes,Occidente,45-54,5.0,8,1,PayPal,Autorizada,1,Marketplace,Mercado Libre,0,5,Paquete dañado,0.1729,1,0,1
ECOMMX-2024-00266,CUST-20345,2025-07-25 01:00:17,2025-07-26 01:00:17,2025-07-29 01:00:17,1,3,2,3,1,0,Deportes,3708.44,1.56,5,18857.72,DHL,Estándar,315.52,159.0,regional,Querétaro,Centro,55+,14.0,3,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,3,Ninguno,0.0851,0,1,1
ECOMMX-2024-00267,CUST-97787,2025-03-28 04:35:40,2025-03-31 04:35:40,2025-04-03 04:35:40,3,3,2,3,1,0,Moda y Accesorios,1087.7,1.91,4,4634.9,UPS,Estándar,284.1,167.0,regional,México,Centro,18-24,13.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.2612,0,1,0
ECOMMX-2024-00268,CUST-32353,2025-03-25 13:12:24,2025-03-27 13:12:24,2025-03-29 13:12:24,2,2,2,2,0,1,Electrónicos,24576.32,1.71,9,221660.5,Estafeta,Express,473.62,282.0,regional,Querétaro,Centro,25-34,3.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,0,4,Ninguno,0.0193,1,0,1
ECOMMX-2024-00269,CUST-73276,2025-03-19 07:49:16,2025-03-20 07:49:16,2025-03-18 07:49:16,1,1,3,1,-2,1,Salud y Belleza,1081.27,2.82,3,3520.17,FedEx,Estándar,276.36,289.0,regional,Durango,Centro,25-34,19.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,0,5,Ninguno,0.2556,0,1,0
ECOMMX-2024-00270,CUST-48534,2025-06-09 12:44:37,2025-06-11 12:44:37,2025-06-12 12:44:37,2,1,2,1,-1,1,Salud y Belleza,1937.89,0.59,3,6118.1,DHL,Estándar,304.43,163.0,regional,Morelos,Centro,35-44,9.0,3,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,4,Ninguno,0.1571,0,0,1
ECOMMX-2024-00271,CUST-96081,2025-03-24 07:34:06,2025-03-25 07:34:06,2025-03-29 07:34:06,1,4,2,4,2,0,Electrónicos,13801.56,4.62,2,28538.73,UPS,Express,935.61,509.0,nacional,Coahuila,Norte,25-34,2.0,1,0,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,5,Retraso,0.0678,0,0,1
ECOMMX-2024-00272,CUST-86090,2025-12-09 10:11:34,2025-12-10 10:11:34,2025-12-17 10:11:34,1,7,6,7,1,0,Libros y Educación,1430.48,2.2,4,6000.36,Estafeta,Estándar,278.44,1357.0,nacional,Tabasco,Sur,35-44,17.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,1,5,Ninguno,0.1946,0,1,1
ECOMMX-2024-00273,CUST-42562,2025-11-09 17:11:51,2025-11-11 17:11:51,2025-11-18 17:11:51,2,7,4,7,3,0,Libros y Educación,1544.38,2.04,3,4985.89,FedEx,Estándar,352.75,503.0,nacional,Veracruz,Sur,25-34,13.0,7,1,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,1,3,Ninguno,0.2284,1,1,0
